atoms,bins,Bin sort,Nearest neighbor,Total elapsed time
50,1,0.0007143359998735832,0.17688536899913743,0.1787856679984543
1350,27,0.013484102999427705,52.391870318000656,52.40647676300068
10800,216,0.11293841500082635,426.16901963800046,426.3165917330007
3200,64,0.03595532300096238,124.09835269400173,124.13742238099985
17150,343,0.21010344100068323,653.2251302099994,653.4696951330006
6250,125,0.1067081010005495,234.5812991769999,234.72065283499978
400,8,0.003576663999410812,5.379308747000323,5.383914482999899
